EmployeeID,BranchID,FirstName,MiddleName,LastName,GovernmentID,Role,HireDate,EmploymentStatus,ManagerID,Salary,Phone,Email
588,17,Harita,Jacob,Kala,GOV485129347,Branch Manager,2020-01-04,Active,,71634,9155669876,harita.kala8298@yahoo.com
589,17,Ria,Inaya,Bhakta,GOV930358863,Assistant Manager,2018-04-20,Active,588.0,46407,9035391082,ria.bhakta3101@yahoo.com
590,17,Samar,,Khare,GOV641540963,Shift Manager,2024-06-26,Active,589.0,34628,9938109762,samar.khare8823@gmail.com
591,17,Urvi,,Agarwal,GOV156096571,Shift Manager,2025-01-14,Terminated,589.0,31820,9245079114,urvi.agarwal8917@outlook.com
592,17,Lopa,Warinder,Behl,GOV507212306,Shift Manager,2021-03-31,Resigned,589.0,25192,9906303413,lopa.behl4106@yahoo.com
593,17,Unni,,Srinivas,GOV840368576,Shift Manager,2021-11-17,Active,589.0,32822,9707516117,unni.srinivas2869@outlook.com
594,17,Triveni,Rushil,Gole,GOV410089202,Kitchen Staff,2022-04-04,Active,592.0,19523,9235257737,triveni.gole6454@rediffmail.com
595,17,Unni,,Chadha,GOV587733236,Delivery Coordinator,2024-05-17,Resigned,589.0,20925,9412000856,unni.chadha7710@rediffmail.com
596,17,Lakshit,,Banik,GOV760834482,Cleaner,2017-12-14,Active,592.0,11427,9717654175,lakshit.banik3172@gmail.com
597,17,Ekiya,Utkarsh,Karpe,GOV046453192,Cashier,2020-02-01,Active,590.0,13672,9789294558,ekiya.karpe4738@outlook.com
598,17,Aryan,Quincy,Amble,GOV802021407,Kitchen Staff,2019-05-25,Resigned,590.0,20158,9166022268,aryan.amble7187@rediffmail.com
599,17,Gayathri,Ojasvi,Raja,GOV828615356,Kitchen Staff,2025-10-15,Active,593.0,15572,9881069376,gayathri.raja3348@outlook.com
600,17,Anita,Ekalinga,Saxena,GOV926388509,Cleaner,2020-04-11,Active,590.0,14407,9831877538,anita.saxena7004@outlook.com
601,17,Rayaan,Harish,Keer,GOV172601868,Cashier,2017-03-10,Active,593.0,19332,9190017395,rayaan.keer8279@outlook.com
602,17,Ishanvi,Oeshi,Chand,GOV649609076,Delivery Coordinator,2026-02-13,Active,592.0,15105,9033666109,ishanvi.chand8242@outlook.com
603,17,Yahvi,,Karan,GOV436194550,Cleaner,2026-05-19,Active,589.0,11998,9056956473,yahvi.karan138@yahoo.com
604,17,Bina,Nakul,Zacharia,GOV278321431,Kitchen Staff,2021-02-14,Active,591.0,20869,9854764064,bina.zacharia4545@rediffmail.com
605,17,Lohit,,Sachar,GOV342716474,Kitchen Staff,2023-05-10,Active,590.0,14729,9559940869,lohit.sachar728@gmail.com
606,17,Rudra,Chasmum,Chadha,GOV790262796,Kitchen Staff,2022-04-05,Active,591.0,21916,9079432209,rudra.chadha5682@outlook.com
607,17,Simon,,Badami,GOV942204524,Cashier,2026-02-01,Terminated,590.0,14923,9592603068,simon.badami2310@outlook.com
608,17,Ayushman,,Jhaveri,GOV424836719,Delivery Coordinator,2021-04-17,Active,590.0,19847,9795818315,ayushman.jhaveri8472@yahoo.com
609,17,Jacob,Ishani,Koshy,GOV058230578,Kitchen Staff,2017-04-17,Active,593.0,17997,9727317996,jacob.koshy8716@rediffmail.com
610,17,Lakshmi,,Oommen,GOV399845180,Kitchen Staff,2019-05-02,Active,592.0,15795,9953965995,lakshmi.oommen5512@rediffmail.com
611,17,Ladli,Gaurang,Sankaran,GOV665997817,Delivery Coordinator,2024-06-09,Active,589.0,17996,9870763679,ladli.sankaran142@gmail.com
612,17,Sarthak,,Rattan,GOV440072473,Kitchen Staff,2021-03-17,Active,593.0,16687,9288391377,sarthak.rattan7509@outlook.com
613,17,Omya,Fiyaz,Hayre,GOV049384741,Cleaner,2021-08-04,Active,592.0,13567,9231969990,omya.hayre1936@gmail.com
614,17,Charvi,Qarin,Nair,GOV358655679,Cleaner,2018-11-14,Active,593.0,13866,9264914942,charvi.nair8832@outlook.com
615,17,Yutika,Liam,Deshmukh,GOV338595479,Cleaner,2019-08-13,Active,589.0,13253,9354917391,yutika.deshmukh1690@rediffmail.com
616,17,Ekta,Yasti,Kalita,GOV266554305,Cleaner,2021-04-02,Active,592.0,15430,9183369776,ekta.kalita481@outlook.com
617,17,Ekani,Sanya,Grover,GOV452313608,Cashier,2026-02-17,Active,593.0,15125,9088300176,ekani.grover4754@yahoo.com
618,17,Siddharth,Niharika,Kumer,GOV145621551,Kitchen Staff,2026-02-20,Active,590.0,15222,9629642500,siddharth.kumer3250@outlook.com
619,17,Isha,,Sarma,GOV109323214,Cashier,2023-10-04,Active,589.0,14282,9129269322,isha.sarma9218@rediffmail.com
620,17,Divya,,Khatri,GOV156257458,Kitchen Staff,2019-10-06,Active,590.0,16532,9624479593,divya.khatri2028@outlook.com
621,17,Hiral,,Goda,GOV807434214,Cleaner,2018-01-11,Resigned,591.0,12584,9590051515,hiral.goda6336@yahoo.com
622,17,Watika,,Acharya,GOV016155368,Delivery Coordinator,2022-08-05,Active,589.0,14848,9618718201,watika.acharya3785@outlook.com
623,17,Chaitaly,Bhavya,Ahuja,GOV104782958,Kitchen Staff,2023-05-15,Active,589.0,15734,9232436101,chaitaly.ahuja4580@rediffmail.com
624,17,Gaurang,,Dhawan,GOV378641016,Kitchen Staff,2019-05-04,Active,589.0,17145,9903252981,gaurang.dhawan3662@gmail.com
625,18,Faraj,,Naik,GOV505448492,Branch Manager,2020-10-11,Active,,80442,9770935325,faraj.naik6499@gmail.com
626,18,Banjeet,Advika,Dugal,GOV422728682,Assistant Manager,2021-03-29,Active,625.0,46344,9319761248,banjeet.dugal5614@rediffmail.com
627,18,Triveni,,Thakur,GOV986830009,Assistant Manager,2019-06-23,Resigned,625.0,40599,9472758262,triveni.thakur7171@gmail.com
628,18,Abhiram,,Sethi,GOV395996616,Shift Manager,2021-09-06,Active,626.0,32782,9411168521,abhiram.sethi9412@yahoo.com
629,18,Akshay,Ronith,Chhabra,GOV270261177,SHIFT MANAGER,2022-10-20,Resigned,626.0,34636,9179815467,akshay.chhabra696@outlook.com
630,18,Lucky,Ranveer,Tank,GOV818136324,Cashier,2016-05-10,Active,626.0,19644,9553205658,lucky.tank486@outlook.com
631,18,Amruta,,Contractor,GOV074377208,Cashier,2020-04-19,Active,626.0,17788,9871996665,amruta.contractor440@yahoo.com
632,18,Harsh,,Babu,GOV195919582,Cashier,2021-11-21,Active,627.0,17468,9437312206,harsh.babu9624@yahoo.com
633,18,Jeremiah,Mekhala,Rai,GOV395841553,Kitchen Staff,2026-04-18,Active,626.0,20766,9927933074,jeremiah.rai3830@rediffmail.com
634,18,Sai,Oliver,Sachdev,GOV921223147,Kitchen Staff,2021-01-23,Active,629.0,18980,9019385412,sai.sachdev9579@gmail.com
635,18,Ucchal,Rachit,Dua,GOV948509999,Cashier,2017-04-05,Active,628.0,18118,9439806339,ucchal.dua6164@rediffmail.com
636,18,Nidra,Bhavani,Lal,GOV255788112,Kitchen Staff,2021-04-30,On Leave,627.0,18154,9469293747,nidra.lal4337@yahoo.com
637,18,Samaksh,,Ram,GOV999994714,Kitchen Staff,2024-04-10,Resigned,628.0,18052,9053470135,samaksh.ram7302@gmail.com
638,18,Omya,Rachita,Upadhyay,GOV472021384,Delivery Coordinator,2024-03-08,Terminated,628.0,15754,9419115725,omya.upadhyay9883@yahoo.com
639,18,Varenya,Varenya,Mohan,GOV933593231,Kitchen Staff,2022-08-19,Active,627.0,14228,9747517473,varenya.mohan2739@rediffmail.com
640,18,Quincy,Yoshita,Raju,GOV926824992,Kitchen Staff,2026-02-19,Active,628.0,21360,9372028528,quincy.raju8782@outlook.com
641,18,Nilima,,Hayer,GOV100216863,Kitchen Staff,2016-01-30,Active,629.0,18175,9323573862,nilima.hayer454@gmail.com
642,18,Gaurav,Thomas,Kaul,GOV587744960,Kitchen Staff,2019-07-04,Active,628.0,14113,9542648022,gaurav.kaul811@yahoo.com
643,18,Kevin,,Sura,GOV634261786,Delivery Coordinator,2026-06-18,Active,627.0,14741,9309006515,kevin.sura1039@rediffmail.com
644,18,Krishna,,Chandra,GOV395911278,Kitchen Staff,2023-09-10,Active,627.0,16590,9661807519,krishna.chandra8721@rediffmail.com
645,18,Aarav,Veda,Garg,GOV586748986,Cleaner,2023-02-04,Active,629.0,14331,9458150143,aarav.garg4127@rediffmail.com
646,18,Jai,Chaman,Rajan,GOV284983968,Kitchen Staff,2017-03-14,Terminated,626.0,15750,9943606911,jai.rajan377@gmail.com
647,18,Barkha,,Chandra,GOV216144360,Kitchen Staff,2025-03-09,Terminated,626.0,19953,9626916209,barkha.chandra7846@gmail.com
648,18,Indira,Tripti,Dar,GOV109553846,Delivery Coordinator,2021-03-30,Active,628.0,14378,9965749212,indira.dar3165@yahoo.com
649,18,Isha,,Sami,GOV476253839,Cleaner,2018-02-04,Resigned,626.0,12289,9110780895,isha.sami7095@rediffmail.com
650,18,Ojasvi,Barkha,Barman,GOV546559896,Delivery Coordinator,2019-07-21,Active,626.0,20533,9788821891,ojasvi.barman892@yahoo.com
651,18,Eta,Ayush,Doctor,GOV945270821,Delivery Coordinator,2022-10-11,Active,626.0,19827,9707622018,eta.doctor8718@gmail.com
652,18,Omya,,Varma,GOV929635497,Kitchen Staff,2019-02-16,Resigned,626.0,-21937,9991346709,omya.varma6921@gmail.com
653,18,Nakul,Dhriti,Thaker,GOV877311425,Delivery Coordinator,2023-10-19,Active,628.0,17670,9560199968,nakul.thaker5222@yahoo.com
654,18,Netra,Frado,Bora,GOV511447962,Delivery Coordinator,2021-03-21,Resigned,626.0,20766,9881286906,netra.bora2099@yahoo.com
655,18,Advay,Ekaraj,Rai,GOV123187659,Kitchen Staff,2022-07-04,Active,629.0,14415,9508325262,advay.rai2140@gmail.com
656,18,Jyoti,,Gara,GOV265845049,Kitchen Staff,2026-07-23,Resigned,627.0,14206,9057547083,jyoti.gara8932@outlook.com
657,18,Ranveer,,Dugar,GOV111990012,Cleaner,2021-09-27,On Leave,628.0,15605,9423783113,ranveer.dugar9587@rediffmail.com
658,18,Siya,Chakradhar,Wable,GOV295854303,Cashier,2026-03-11,Active,627.0,19800,9877230833,siya.wable980@outlook.com
659,18,Yamini,,Nayak,GOV338419691,Kitchen Staff,2016-09-25,Active,627.0,18282,9082626001,yamini.nayak7157@rediffmail.com
660,18,Pallavi,Christopher,Aurora,GOV011908915,Cashier,2019-04-03,Active,626.0,17001,9408459968,pallavi.aurora6199@gmail.com
661,18,Tristan,Ekavir,Mangal,GOV063926106,Kitchen Staff,2024-03-18,Active,629.0,17798,9351287813,tristan.mangal9423@rediffmail.com
662,18,Farhan,Laksh,Gour,GOV867633302,Kitchen Staff,2016-11-02,Active,626.0,21111,9344687260,farhan.gour7541@rediffmail.com
663,18,Upasna,Liam,Kala,GOV340911300,Cashier,2016-06-01,Resigned,628.0,13925,9549488887,upasna.kala2748@rediffmail.com
664,18,Vivaan,,Wable,GOV548778559,Delivery Coordinator,2022-03-03,Active,628.0,18879,9704045969,vivaan.wable7543@rediffmail.com
665,18,Ganga,,Chatterjee,GOV774866541,Cleaner,2018-05-15,On Leave,629.0,13032,9478658477,ganga.chatterjee4756@gmail.com
666,18,Mitesh,Michael,Banik,GOV945031161,Kitchen Staff,2023-11-27,Active,626.0,15897,9834524183,mitesh.banik1670@outlook.com
667,18,Manan,Samarth,Hegde,GOV033702583,Cleaner,2016-10-11,Active,627.0,15773,9856099639,manan.hegde9397@rediffmail.com
668,18,Xavier,,Prabhu,GOV997313430,Delivery Coordinator,2025-06-01,Active,629.0,14106,9675708159,xavier.prabhu6150@gmail.com
669,18,Mason,,Kapadia,GOV133112348,Cashier,2019-10-25,Active,627.0,17999,9748808664,mason.kapadia3872@outlook.com
670,19,Jagrati,Jagdish,Bir,GOV206355518,Branch Manager,2017-10-17,Active,,77924,9019778411,jagrati.bir335@outlook.com
671,19,Wridesh,,Tank,GOV595398063,Assistant Manager,2023-12-27,Active,670.0,38113,9402758814,wridesh.tank9892@rediffmail.com
672,19,Yagnesh,Nakul,Shankar,GOV053340559,Shift Manager,2026-03-27,Active,671.0,32066,9541606354,yagnesh.shankar6613@gmail.com
673,19,Reva,Raksha,Sidhu,GOV240007737,Shift Manager,2022-08-20,Active,671.0,35601,9776259616,reva.sidhu8083@gmail.com
674,19,Naksh,,Korpal,GOV013267873,Cashier,2022-08-29,Active,673.0,13597,9399827213,naksh.korpal5149@outlook.com
675,19,Abhimanyu,,Memon,GOV704581689,Cashier,2019-02-07,Resigned,673.0,17562,9797931915,abhimanyu.memon3523@outlook.com
676,19,Kalpit,Falguni,Rajagopal,GOV867136190,Cleaner,2022-12-10,Resigned,672.0,11414,9344750365,kalpit.rajagopal1195@yahoo.com
677,19,Hemang,,Modi,GOV258900381,Kitchen Staff,2020-05-08,Active,671.0,21639,9629389921,hemang.modi8924@outlook.com
678,19,Abha,,Upadhyay,GOV432755393,Kitchen Staff,2022-05-30,Active,672.0,21304,9406081919,abha.upadhyay1384@rediffmail.com
679,19,Hamsini,,Sharaf,GOV780415851,Kitchen Staff,2020-08-09,Active,671.0,20466,9579455802,hamsini.sharaf7412@yahoo.com
680,19,Rudra,Mohammed,Bajwa,GOV151529436,Kitchen Staff,2022-11-08,On Leave,671.0,21923,9767508175,rudra.bajwa5512@rediffmail.com
681,19,Arin,Dhruv,Raja,GOV591616524,Cleaner,2024-12-23,Active,671.0,14932,9164854904,arin.raja9776@rediffmail.com
682,19,Dayamai,Jatin,Misra,GOV339795158,Delivery Coordinator,2025-08-18,Active,673.0,14913,9626931115,dayamai.misra3619@yahoo.com
683,19,Yashasvi,,Sarna,GOV546952292,Kitchen Staff,2018-05-27,Active,673.0,16592,9744973867,yashasvi.sarna2577@yahoo.com
684,19,Chandresh,Yoshita,Ghose,GOV241563307,Cleaner,2026-01-15,Active,673.0,13460,9948633911,chandresh.ghose3450@gmail.com
685,19,Fariq,,Bhatnagar,GOV248393672,Kitchen Staff,2019-07-19,Active,671.0,20114,9325285771,fariq.bhatnagar60@yahoo.com
686,19,Advaith,,Agrawal,GOV061279858,Cashier,2024-10-21,Active,673.0,15648,9624558997,advaith.agrawal4959@rediffmail.com
687,19,Anita,Jagdish,Khanna,GOV129621582,Kitchen Staff,2019-09-19,Active,672.0,19898,9250959332,anita.khanna4782@outlook.com
688,19,Bimala,,Chad,GOV632207096,DELIVERY COORDINATOR,2025-11-08,Active,673.0,20414,9209502990,bimala.chad5319@gmail.com
689,19,Jack,,Borra,GOV499844714,Cleaner,2023-06-14,Active,672.0,11449,9414485939,jack.borra1898@outlook.com
690,19,Nirja,Ansh,Krish,GOV209382345,Cashier,2019-04-26,Active,671.0,16993,9813120830,nirja.krish7463@yahoo.com
691,19,Geetika,Ati,Agarwal,GOV290377348,Cashier,2023-09-25,Resigned,673.0,18608,9448167259,geetika.agarwal3426@gmail.com
692,19,Harinakshi,Barkha,Bera,GOV178758250,Cashier,2020-10-20,Active,671.0,15628,9536337751,harinakshi.bera6287@gmail.com
693,19,William,Gunbir,Garde,GOV803017037,Delivery Coordinator,2023-07-03,On Leave,673.0,16538,9367124095,william.garde1121@yahoo.com
694,19,Ojas,,Ahuja,GOV692976668,Kitchen Staff,2018-06-01,Active,673.0,-21895,9159323315,ojas.ahuja8954@gmail.com
695,19,Zinal,Isaac,Mand,GOV208245325,Delivery Coordinator,2020-06-26,Active,673.0,17498,9034281729,zinal.mand6562@yahoo.com
696,19,Nimrat,,Chadha,GOV015096126,Cashier,2022-06-05,Active,672.0,13752,9487557223,nimrat.chadha8631@rediffmail.com
697,19,Tanay,Anjali,Rege,GOV597572522,Cashier,2019-01-16,Active,673.0,13431,9627222615,tanay.rege5286@outlook.com
698,19,Dalbir,Ganga,Venkatesh,GOV839629698,Cashier,2024-12-13,Active,671.0,14622,9428663837,dalbir.venkatesh8268@rediffmail.com
699,19,Ishwar,,Sangha,GOV203789710,Cleaner,2019-12-16,Active,673.0,14942,9279682202,ishwar.sangha4156@rediffmail.com
700,19,Kevin,Hemang,Khosla,GOV278097225,Kitchen Staff,2024-08-09,Active,672.0,19265,9405422692,kevin.khosla1885@outlook.com
701,19,Rohan,,Suri,GOV560228747,Cashier,2016-03-27,Active,671.0,13058,9636492047,rohan.suri5797@yahoo.com
702,19,Ekaja,,Subramanian,GOV318055503,Kitchen Staff,2021-01-02,Active,671.0,16087,9095483736,ekaja.subramanian1217@gmail.com
703,19,Faraj,,Barad,GOV510325301,Cleaner,2020-02-18,Resigned,671.0,13186,9783987579,faraj.barad147@rediffmail.com
704,19,Vamakshi,,Roy,GOV767745075,Kitchen Staff,2018-09-13,Active,672.0,17173,9210053595,vamakshi.roy7769@yahoo.com
705,19,Parth,,Sachdeva,GOV675078752,Cashier,2021-09-10,Active,673.0,17626,9070428395,parth.sachdeva4193@gmail.com
706,19,Amrita,,Das,GOV933971195,Cashier,2021-07-20,Active,671.0,19004,9616141009,amrita.das8312@rediffmail.com
707,19,Kabir,,Parsa,GOV073528659,Kitchen Staff,2025-01-31,Active,672.0,21698,9440002471,kabir.parsa4478@gmail.com
708,19,Shivansh,,Vyas,GOV603652138,Cleaner,2021-12-14,Active,673.0,14247,9583069461,shivansh.vyas7284@yahoo.com
709,19,Fiyaz,Divya,Sankar,GOV344308695,Kitchen Staff,2019-12-26,Active,672.0,17889,9683077565,fiyaz.sankar9092@yahoo.com
710,19,Waida,,Varughese,GOV003986015,Delivery Coordinator,2017-03-31,Active,671.0,19251,9381595209,waida.varughese3108@outlook.com
711,19,Jagat,Arunima,Sabharwal,GOV764196786,Cashier,2020-10-23,Active,671.0,18698,9348537387,michael.pant9659@gmail.com
712,19,Radha,Anvi,Roy,GOV662528278,Kitchen Staff,2024-07-06,Active,671.0,21635,9019748873,radha.roy7090@outlook.com
713,20,Varenya,,Cherian,GOV311156836,Branch Manager,2019-03-27,Active,,72428,9428125914,varenya.cherian9168@rediffmail.com
714,20,Onkar,,Bhargava,GOV659392487,Assistant Manager,2017-09-16,Active,713.0,51328,9914112826,onkar.bhargava281@gmail.com
715,20,Daniel,,Gokhale,GOV904828744,Shift Manager,2026-04-10,Active,714.0,26868,9499156908,daniel.gokhale2200@yahoo.com
716,20,Harrison,Harita,Nigam,GOV171780775,Shift Manager,2024-11-13,Resigned,714.0,34265,9172865744,harrison.nigam9594@yahoo.com
717,20,Jai,,Chaudhari,GOV948799763,Shift Manager,2025-05-16,Active,714.0,26430,9886677453,jai.chaudhari8336@rediffmail.com
718,20,Jhalak,,Vora,GOV296765985,Shift Manager,2017-05-19,Active,714.0,36185,9471676145,  jhalak.vora7492@gmail.com
719,20,Jai,Bhavika,Bera,GOV032485790,Cleaner,2017-08-05,Active,717.0,15229,9278199904,jai.bera1189@rediffmail.com
720,20,Leena,,Bath,GOV594004787,Kitchen Staff,2018-03-29,Resigned,717.0,21898,9250146751,leena.bath5037@gmail.com
721,20,Rayaan,,Prabhakar,GOV817232606,Cashier,2020-04-02,Active,717.0,16804,9352000062,rayaan.prabhakar622@rediffmail.com
722,20,Geetika,,Ranganathan,GOV582255107,Kitchen Staff,2024-08-31,Active,716.0,20389,9995999728,geetika.ranganathan9165@outlook.com
723,20,Nicholas,,Uppal,GOV847985951,Kitchen Staff,2026-01-27,Active,714.0,18900,9239437768,nicholas.uppal2009@outlook.com
724,20,Alexander,Chanakya,Chatterjee,GOV107989389,Kitchen Staff,2020-08-08,On Leave,714.0,15185,9211309196,alexander.chatterjee2614@outlook.com
725,20,Ishaan,,Dey,GOV669946072,Delivery Coordinator,2020-02-14,Active,717.0,17315,9140421403,ishaan.dey5412@outlook.com
726,20,Gayathri,Finn,Sanghvi,GOV850584671,Delivery Coordinator,2019-11-16,Active,714.0,14287,9383167902,gayathri.sanghvi3023@gmail.com
727,20,Mohini,Megha,Tandon,GOV194760881,Cashier,2022-07-05,Active,714.0,19651,9016462014,mohini.tandon5215@outlook.com
728,20,Chandran,,Dhar,GOV868418053,Delivery Coordinator,2023-09-15,Active,714.0,18577,9920134026,chandran.dhar1771@yahoo.com
729,20,Girish,Pranit,Ranganathan,GOV334352752,Cashier,2025-07-17,Active,714.0,19380,9272797330,girish.ranganathan7989@gmail.com
730,20,Ubika,,Wadhwa,GOV922060570,Kitchen Staff,2025-06-09,Resigned,718.0,15330,9146050854,ubika.wadhwa1266@outlook.com
731,20,Anvi,Tripti,Sidhu,GOV241811048,Kitchen Staff,2024-09-20,Active,715.0,14720,9053826649,anvi.sidhu3496@gmail.com
732,20,Gaurav,Rushil,Bose,GOV433314293,Cashier,2026-06-22,Active,715.0,19604,9902947374,gaurav.bose3419@outlook.com
733,20,Victor,,Mohanty,GOV694733105,Delivery Coordinator,2024-06-25,Active,717.0,17054,9122920687,victor.mohanty4222@yahoo.com
734,20,Sachi,Gaurang,Bath,GOV283845567,Cleaner,2021-12-02,Active,716.0,14338,9257884012,sachi.bath4308@outlook.com
735,20,Advik,,Kumer,GOV929556217,Cleaner,2024-01-26,Active,718.0,12814,9849530766,advik.kumer6995@rediffmail.com
736,20,Viraj,,Agarwal,GOV795814360,Kitchen Staff,2025-06-09,Active,714.0,18285,9255396280,viraj.agarwal4314@yahoo.com
737,20,Azaan,Nitesh,Goyal,GOV858631312,Cashier,2024-10-18,Active,718.0,16841,9269078949,azaan.goyal484@gmail.com
738,20,Girindra,,Kale,GOV744513074,KITCHEN STAFF,2017-12-07,Active,714.0,20522,9298720364,girindra.kale3905@outlook.com
739,20,Farhan,,Misra,GOV667261978,Delivery Coordinator,2024-09-11,Active,715.0,19842,9532845735,farhan.misra2062@outlook.com
740,20,Orinder,,Mukhopadhyay,GOV745817263,Kitchen Staff,2017-07-27,Resigned,714.0,17931,9683195959,orinder.mukhopadhyay4431@yahoo.com
741,20,Charvi,,Kaur,GOV074401843,CASHIER,2016-05-09,Active,717.0,17950,9393627495,charvi.kaur9738@rediffmail.com
742,20,Anusha,,Merchant,GOV618558963,Cashier,2021-04-04,Resigned,718.0,17831,9626949376,anusha.merchant7775@rediffmail.com
743,20,Lakshmi,Chaman,Shetty,GOV283134884,Cleaner,2025-01-21,Active,718.0,12011,9365292254,lakshmi.shetty3212@rediffmail.com
744,20,Manan,,Narang,GOV754285031,Kitchen Staff,2025-07-28,Active,717.0,18939,9029264860,manan.narang2994@gmail.com
745,20,Nitara,,Kant,GOV251836966,Kitchen Staff,2021-02-09,Active,716.0,15557,9505449855,nitara.kant5412@rediffmail.com
746,20,Amol,Siya,Bail,GOV027911240,Kitchen Staff,2017-07-22,Active,718.0,14575,9994425501,amol.bail5439@yahoo.com
747,20,Oni,,Vora,GOV891262005,Cashier,2026-05-12,Active,718.0,16849,9737297650,oni.vora6590@rediffmail.com
748,20,Upkaar,Jagvi,Koshy,GOV067286948,Cashier,2020-09-15,Resigned,718.0,15683,9367152438,upkaar.koshy9947@rediffmail.com
749,20,Abhimanyu,,Bhat,GOV489835905,Cashier,2020-05-24,On Leave,715.0,17301,9596009020,abhimanyu.bhat9259@rediffmail.com
